time(s),current(A)
1870.9,-8.18E-17
1871,-8.17E-17
1871.1,-8.16E-17
1871.2,-8.15E-17
1871.3,-8.15E-17
1871.4,-8.14E-17
1871.5,-8.13E-17
1871.6,-8.12E-17
1871.7,-8.11E-17
1871.8,-8.10E-17
1871.9,-8.09E-17
1872,-8.09E-17
1872.1,-8.08E-17
1872.2,-8.07E-17
1872.3,-8.06E-17
1872.4,-8.05E-17
1872.5,-8.04E-17
1872.6,-8.03E-17
1872.7,-8.03E-17
1872.8,-8.02E-17
1872.9,-8.01E-17
1873,-8.00E-17
1873.1,-7.99E-17
1873.2,-7.98E-17
1873.3,-7.98E-17
1873.4,-7.97E-17
1873.5,-7.96E-17
1873.6,-7.95E-17
1873.7,-7.94E-17
1873.8,-7.93E-17
1873.9,-7.93E-17
1874,-7.92E-17
1874.1,-7.91E-17
1874.2,-7.90E-17
1874.3,-7.89E-17
1874.4,-7.88E-17
1874.5,-7.88E-17
1874.6,-7.87E-17
1874.7,-7.86E-17
1874.8,-7.85E-17
1874.9,-7.84E-17
1875,-7.84E-17
1875.1,-7.83E-17
1875.2,-7.82E-17
1875.3,-7.81E-17
1875.4,-7.80E-17
1875.5,-7.79E-17
1875.6,-7.79E-17
1875.7,-7.78E-17
1875.8,-7.77E-17
1875.9,-7.76E-17
1876,-7.75E-17
1876.1,-7.75E-17
1876.2,-7.74E-17
1876.3,-7.73E-17
1876.4,-7.72E-17
1876.5,-7.71E-17
1876.6,-7.71E-17
1876.7,-7.70E-17
1876.8,-7.69E-17
1876.9,-7.68E-17
1877,-7.67E-17
1877.1,-7.67E-17
1877.2,-7.66E-17
1877.3,-7.65E-17
1877.4,-7.64E-17
1877.5,-7.63E-17
1877.6,-7.63E-17
1877.7,-7.62E-17
1877.8,-7.61E-17
1877.9,-7.60E-17
1878,-7.59E-17
1878.1,-7.59E-17
1878.2,-7.58E-17
1878.3,-7.57E-17
1878.4,-7.56E-17
1878.5,-7.55E-17
1878.6,-7.55E-17
1878.7,-7.54E-17
1878.8,-7.53E-17
1878.9,-7.52E-17
1879,-7.51E-17
1879.1,-7.51E-17
1879.2,-7.50E-17
1879.3,-7.49E-17
1879.4,-7.48E-17
1879.5,-7.47E-17
1879.6,-7.47E-17
1879.7,-7.46E-17
1879.8,-7.45E-17
1879.9,-7.44E-17
1880,-7.44E-17
1880.1,-7.43E-17
1880.2,-7.42E-17
1880.3,-7.41E-17
1880.4,-7.40E-17
1880.5,-7.40E-17
1880.6,-7.39E-17
1880.7,-7.38E-17
1880.8,-7.37E-17
1880.9,-7.37E-17
1881,-7.36E-17
1881.1,-7.35E-17
1881.2,-7.34E-17
1881.3,-7.34E-17
1881.4,-7.33E-17
1881.5,-7.32E-17
1881.6,-7.31E-17
1881.7,-7.30E-17
1881.8,-7.30E-17
1881.9,-7.29E-17
1882,-7.28E-17
1882.1,-7.27E-17
1882.2,-7.27E-17
1882.3,-7.26E-17
1882.4,-7.25E-17
1882.5,-7.24E-17
1882.6,-7.24E-17
1882.7,-7.23E-17
1882.8,-7.22E-17
1882.9,-7.21E-17
1883,4.24E-16
1883.1,-5.68E-16
1883.2,-7.15E-17
1883.3,-7.21E-17
1883.4,-7.17E-17
1883.5,-7.17E-17
1883.6,-7.16E-17
1883.7,-7.15E-17
1883.8,-7.15E-17
1883.9,-7.14E-17
1884,-7.13E-17
1884.1,-7.12E-17
1884.2,-7.12E-17
1884.3,-7.11E-17
1884.4,-7.10E-17
1884.5,-7.09E-17
1884.6,-7.09E-17
1884.7,-7.08E-17
1884.8,-7.07E-17
1884.9,-7.06E-17
1885,-7.06E-17
1885.1,-7.05E-17
1885.2,-7.04E-17
1885.3,-7.03E-17
1885.4,-7.03E-17
1885.5,-7.02E-17
1885.6,-7.01E-17
1885.7,-7.00E-17
1885.8,-7.00E-17
1885.9,-6.99E-17
1886,-6.98E-17
1886.1,-6.98E-17
1886.2,-6.97E-17
1886.3,-6.96E-17
1886.4,-6.95E-17
1886.5,-6.95E-17
1886.6,-6.94E-17
1886.7,-6.93E-17
1886.8,-6.92E-17
1886.9,-6.92E-17
1887,-6.91E-17
1887.1,-6.90E-17
1887.2,-6.90E-17
1887.3,-6.89E-17
1887.4,-6.88E-17
1887.5,-6.87E-17
1887.6,-6.87E-17
1887.7,-6.86E-17
1887.8,-6.85E-17
1887.9,-6.85E-17
1888,-6.84E-17
1888.1,-6.83E-17
1888.2,-6.82E-17
1888.3,-6.82E-17
1888.4,-6.81E-17
1888.5,-6.80E-17
1888.6,-6.80E-17
1888.7,-6.79E-17
1888.8,-6.78E-17
1888.9,-6.77E-17
1889,-6.77E-17
1889.1,-6.76E-17
1889.2,-6.75E-17
1889.3,-6.75E-17
1889.4,-6.74E-17
1889.5,-6.73E-17
1889.6,-6.72E-17
1889.7,-6.72E-17
1889.8,-6.71E-17
1889.9,-6.70E-17
1890,-6.70E-17
1890.1,-6.69E-17
1890.2,-6.68E-17
1890.3,-6.68E-17
1890.4,-6.67E-17
1890.5,-6.66E-17
1890.6,-6.65E-17
1890.7,-6.65E-17
1890.8,-6.64E-17
1890.9,-6.63E-17
1891,-6.63E-17
1891.1,-6.62E-17
1891.2,-6.61E-17
1891.3,-6.61E-17
1891.4,-6.60E-17
1891.5,-6.59E-17
1891.6,-6.59E-17
1891.7,-6.58E-17
1891.8,-6.57E-17
1891.9,-6.56E-17
1892,-6.56E-17
1892.1,-6.55E-17
1892.2,-6.54E-17
1892.3,-6.54E-17
1892.4,-6.53E-17
1892.5,-6.52E-17
1892.6,-6.52E-17
1892.7,-6.51E-17
1892.8,-6.50E-17
1892.9,-6.50E-17
1893,-6.49E-17
1893.1,-6.48E-17
1893.2,-6.48E-17
1893.3,-6.47E-17
1893.4,-6.46E-17
1893.5,-6.46E-17
1893.6,-6.45E-17
1893.7,-6.44E-17
1893.8,-6.44E-17
1893.9,-6.43E-17
1894,-6.42E-17
1894.1,-6.42E-17
1894.2,-6.41E-17
1894.3,-6.40E-17
1894.4,-6.39E-17
1894.5,-6.39E-17
1894.6,-6.38E-17
1894.7,-6.37E-17
1894.8,-6.37E-17
1894.9,-6.36E-17
1895,-6.35E-17
1895.1,-6.35E-17
1895.2,-6.34E-17
1895.3,-6.33E-17
1895.4,-6.33E-17
1895.5,-6.32E-17
1895.6,-6.32E-17
1895.7,-6.31E-17
1895.8,-6.30E-17
1895.9,-6.30E-17
1896,-6.29E-17
1896.1,-6.28E-17
1896.2,-6.28E-17
1896.3,-6.27E-17
1896.4,-6.26E-17
1896.5,-6.26E-17
1896.6,-6.25E-17
1896.7,4.34E-16
1896.8,-5.59E-16
1896.9,-6.19E-17
1897,-6.25E-17
1897.1,-6.21E-17
1897.2,-6.21E-17
1897.3,-6.20E-17
1897.4,-6.20E-17
1897.5,-6.19E-17
1897.6,-6.18E-17
1897.7,-6.18E-17
1897.8,-6.17E-17
1897.9,-6.16E-17
1898,-6.16E-17
1898.1,-6.15E-17
1898.2,-6.15E-17
1898.3,-6.14E-17
1898.4,-6.13E-17
1898.5,-6.13E-17
1898.6,-6.12E-17
1898.7,-6.11E-17
1898.8,-6.11E-17
1898.9,-6.10E-17
1899,-6.09E-17
1899.1,-6.09E-17
1899.2,-6.08E-17
1899.3,-6.08E-17
1899.4,-6.07E-17
1899.5,-6.06E-17
1899.6,-6.06E-17
1899.7,-6.05E-17
1899.8,-6.04E-17
1899.9,-6.04E-17
1900,-6.03E-17
1900.1,-6.02E-17
1900.2,-6.02E-17
1900.3,-6.01E-17
1900.4,-6.01E-17
1900.5,-6.00E-17
1900.6,-5.99E-17
1900.7,-5.99E-17
1900.8,-5.98E-17
1900.9,-5.97E-17
1901,-5.97E-17
1901.1,-5.96E-17
1901.2,-5.96E-17
1901.3,-5.95E-17
1901.4,-5.94E-17
1901.5,-5.94E-17
1901.6,-5.93E-17
1901.7,-5.92E-17
1901.8,-5.92E-17
1901.9,-5.91E-17
1902,-5.91E-17
1902.1,-5.90E-17
1902.2,-5.89E-17
1902.3,-5.89E-17
1902.4,-5.88E-17
1902.5,-5.87E-17
1902.6,-5.87E-17
1902.7,-5.86E-17
1902.8,-5.86E-17
1902.9,-5.85E-17
1903,-5.84E-17
1903.1,-5.84E-17
1903.2,-5.83E-17
1903.3,-5.83E-17
1903.4,-5.82E-17
1903.5,-5.81E-17
1903.6,-5.81E-17
1903.7,-5.80E-17
1903.8,-5.80E-17
1903.9,-5.79E-17
1904,-5.78E-17
1904.1,-5.78E-17
1904.2,-5.77E-17
1904.3,-5.77E-17
1904.4,-5.76E-17
1904.5,-5.75E-17
1904.6,-5.75E-17
1904.7,-5.74E-17
1904.8,-5.74E-17
1904.9,-5.73E-17
1905,-5.72E-17
1905.1,-5.72E-17
1905.2,-5.71E-17
1905.3,-5.71E-17
1905.4,-5.70E-17
1905.5,-5.69E-17
1905.6,-5.69E-17
1905.7,-5.68E-17
1905.8,-5.68E-17
1905.9,-5.67E-17
1906,-5.66E-17
1906.1,-5.66E-17
1906.2,-5.65E-17
1906.3,-5.65E-17
1906.4,-5.64E-17
1906.5,-5.63E-17
1906.6,-5.63E-17
1906.7,-5.62E-17
1906.8,-5.62E-17
1906.9,-5.61E-17
1907,-5.60E-17
1907.1,-5.60E-17
1907.2,-5.59E-17
1907.3,-5.59E-17
1907.4,-5.58E-17
1907.5,-5.58E-17
1907.6,-5.57E-17
1907.7,-5.56E-17
1907.8,-5.56E-17
1907.9,-5.55E-17
1908,-5.55E-17
1908.1,-5.54E-17
1908.2,-5.53E-17
1908.3,-5.53E-17
1908.4,-5.52E-17
1908.5,-5.52E-17
1908.6,-5.51E-17
1908.7,-5.51E-17
1908.8,-5.50E-17
1908.9,-5.49E-17
1909,-5.49E-17
1909.1,-5.48E-17
1909.2,-5.48E-17
1909.3,-5.47E-17
1909.4,-5.47E-17
1909.5,-5.46E-17
1909.6,-5.45E-17
1909.7,-5.45E-17
1909.8,-5.44E-17
1909.9,-5.44E-17
1910,-5.43E-17
1910.1,-5.43E-17
1910.2,-5.42E-17
1910.3,-5.41E-17
1910.4,-5.41E-17
1910.5,4.42E-16
1910.6,-5.50E-16
1910.7,-5.35E-17
1910.8,-5.41E-17
1910.9,-5.37E-17
1911,-5.37E-17
1911.1,-5.37E-17
1911.2,-5.36E-17
1911.3,-5.36E-17
1911.4,-5.35E-17
1911.5,-5.35E-17
1911.6,-5.34E-17
1911.7,-5.34E-17
1911.8,-5.33E-17
1911.9,-5.32E-17
1912,-5.32E-17
1912.1,-5.31E-17
1912.2,-5.31E-17
1912.3,-5.30E-17
1912.4,-5.30E-17
1912.5,-5.29E-17
1912.6,-5.29E-17
1912.7,-5.28E-17
1912.8,-5.27E-17
1912.9,-5.27E-17
1913,-5.26E-17
1913.1,-5.26E-17
1913.2,-5.25E-17
1913.3,-5.25E-17
1913.4,-5.24E-17
1913.5,-5.24E-17
1913.6,-5.23E-17
1913.7,-5.22E-17
1913.8,-5.22E-17
1913.9,-5.21E-17
1914,-5.21E-17
1914.1,-5.20E-17
1914.2,-5.20E-17
1914.3,-5.19E-17
1914.4,-5.19E-17
1914.5,-5.18E-17
1914.6,-5.18E-17
1914.7,-5.17E-17
1914.8,-5.16E-17
1914.9,-5.16E-17
1915,-5.15E-17
1915.1,-5.15E-17
1915.2,-5.14E-17
1915.3,-5.14E-17
1915.4,-5.13E-17
1915.5,-5.13E-17
1915.6,-5.12E-17
1915.7,-5.12E-17
1915.8,-5.11E-17
1915.9,-5.11E-17
1916,-5.10E-17
1916.1,-5.10E-17
1916.2,-5.09E-17
1916.3,-5.08E-17
1916.4,-5.08E-17
1916.5,-5.07E-17
1916.6,-5.07E-17
1916.7,-5.06E-17
1916.8,-5.06E-17
1916.9,-5.05E-17
1917,-5.05E-17
1917.1,-5.04E-17
1917.2,-5.04E-17
1917.3,-5.03E-17
1917.4,-5.03E-17
1917.5,-5.02E-17
1917.6,-5.02E-17
1917.7,-5.01E-17
1917.8,-5.01E-17
1917.9,-5.00E-17
1918,-4.99E-17
1918.1,-4.99E-17
1918.2,-4.98E-17
1918.3,-4.98E-17
1918.4,-4.97E-17
1918.5,-4.97E-17
1918.6,-4.96E-17
1918.7,-4.96E-17
1918.8,-4.95E-17
1918.9,-4.95E-17
1919,-4.94E-17
1919.1,-4.94E-17
1919.2,-4.93E-17
1919.3,-4.93E-17
1919.4,-4.92E-17
1919.5,-4.92E-17
1919.6,-4.91E-17
1919.7,-4.91E-17
1919.8,-4.90E-17
1919.9,-4.90E-17
1920,-4.89E-17
1920.1,-4.89E-17
1920.2,-4.88E-17
1920.3,-4.88E-17
1920.4,-4.87E-17
1920.5,-4.87E-17
1920.6,-4.86E-17
1920.7,-4.86E-17
1920.8,-4.85E-17
1920.9,-4.85E-17
1921,-4.84E-17
1921.1,-4.84E-17
1921.2,-4.83E-17
1921.3,-4.83E-17
1921.4,-4.82E-17
1921.5,-4.81E-17
1921.6,-4.81E-17
1921.7,-4.80E-17
1921.8,-4.80E-17
1921.9,-4.79E-17
1922,-4.79E-17
1922.1,-4.78E-17
1922.2,-4.78E-17
1922.3,-4.77E-17
1922.4,-4.77E-17
1922.5,-4.76E-17
1922.6,-4.76E-17
1922.7,-4.75E-17
1922.8,-4.75E-17
1922.9,-4.74E-17
1923,-4.74E-17
1923.1,-4.73E-17
1923.2,-4.73E-17
1923.3,-4.73E-17
1923.4,-4.72E-17
1923.5,-4.72E-17
1923.6,-4.71E-17
1923.7,-4.71E-17
1923.8,-4.70E-17
1923.9,-4.70E-17
1924,-4.69E-17
1924.1,-4.69E-17
1924.2,4.49E-16
1924.3,-5.43E-16
1924.4,-4.63E-17
1924.5,-4.69E-17
1924.6,-4.65E-17
1924.7,-4.66E-17
1924.8,-4.65E-17
1924.9,-4.65E-17
1925,-4.64E-17
1925.1,-4.64E-17
1925.2,-4.63E-17
1925.3,-4.63E-17
1925.4,-4.62E-17
1925.5,-4.62E-17
1925.6,-4.61E-17
1925.7,-4.61E-17
1925.8,-4.60E-17
1925.9,-4.60E-17
1926,-4.59E-17
1926.1,-4.59E-17
1926.2,-4.58E-17
1926.3,-4.58E-17
1926.4,-4.57E-17
1926.5,-4.57E-17
1926.6,-4.56E-17
1926.7,-4.56E-17
1926.8,-4.55E-17
1926.9,-4.55E-17
1927,-4.55E-17
1927.1,-4.54E-17
1927.2,-4.54E-17
1927.3,-4.53E-17
1927.4,-4.53E-17
1927.5,-4.52E-17
1927.6,-4.52E-17
1927.7,-4.51E-17
1927.8,-4.51E-17
1927.9,-4.50E-17
1928,-4.50E-17
1928.1,-4.49E-17
1928.2,-4.49E-17
1928.3,-4.48E-17
1928.4,-4.48E-17
1928.5,-4.47E-17
1928.6,-4.47E-17
1928.7,-4.47E-17
1928.8,-4.46E-17
1928.9,-4.46E-17
1929,-4.45E-17
1929.1,-4.45E-17
1929.2,-4.44E-17
1929.3,-4.44E-17
1929.4,-4.43E-17
1929.5,-4.43E-17
1929.6,-4.42E-17
1929.7,-4.42E-17
1929.8,-4.41E-17
1929.9,-4.41E-17
1930,-4.40E-17
1930.1,-4.40E-17
1930.2,-4.40E-17
1930.3,-4.39E-17
1930.4,-4.39E-17
1930.5,-4.38E-17
1930.6,-4.38E-17
1930.7,-4.37E-17
1930.8,-4.37E-17
1930.9,-4.36E-17
1931,-4.36E-17
1931.1,-4.35E-17
1931.2,-4.35E-17
1931.3,-4.35E-17
1931.4,-4.34E-17
1931.5,-4.34E-17
1931.6,-4.33E-17
1931.7,-4.33E-17
1931.8,-4.32E-17
1931.9,-4.32E-17
1932,-4.31E-17
1932.1,-4.31E-17
1932.2,-4.30E-17
1932.3,-4.30E-17
1932.4,-4.30E-17
1932.5,-4.29E-17
1932.6,-4.29E-17
1932.7,-4.28E-17
1932.8,-4.28E-17
1932.9,-4.27E-17
1933,-4.27E-17
1933.1,-4.26E-17
1933.2,-4.26E-17
1933.3,-4.26E-17
1933.4,-4.25E-17
1933.5,-4.25E-17
1933.6,-4.24E-17
1933.7,-4.24E-17
1933.8,-4.23E-17
1933.9,-4.23E-17
1934,-4.22E-17
1934.1,-4.22E-17
1934.2,-4.22E-17
1934.3,-4.21E-17
1934.4,-4.21E-17
1934.5,-4.20E-17
1934.6,-4.20E-17
1934.7,-4.19E-17
1934.8,-4.19E-17
1934.9,-4.18E-17
1935,-4.18E-17
1935.1,-4.18E-17
1935.2,-4.17E-17
1935.3,-4.17E-17
1935.4,-4.16E-17
1935.5,-4.16E-17
1935.6,-4.15E-17
1935.7,-4.15E-17
1935.8,-4.15E-17
1935.9,-4.14E-17
1936,-4.14E-17
1936.1,-4.13E-17
1936.2,-4.13E-17
1936.3,-4.12E-17
1936.4,-4.12E-17
1936.5,-4.12E-17
1936.6,-4.11E-17
1936.7,-4.11E-17
1936.8,-4.10E-17
1936.9,-4.10E-17
1937,-4.09E-17
1937.1,-4.09E-17
1937.2,-4.08E-17
1937.3,-4.08E-17
1937.4,-4.08E-17
1937.5,-4.07E-17
1937.6,-4.07E-17
1937.7,-4.06E-17
1937.8,-4.06E-17
1937.9,-4.06E-17
1938,4.56E-16
1938.1,-5.37E-16
1938.2,-4.00E-17
1938.3,-4.06E-17
1938.4,-4.03E-17
1938.5,-4.03E-17
1938.6,-4.03E-17
1938.7,-4.02E-17
1938.8,-4.02E-17
1938.9,-4.01E-17
1939,-4.01E-17
1939.1,-4.00E-17
1939.2,-4.00E-17
1939.3,-4.00E-17
1939.4,-3.99E-17
1939.5,-3.99E-17
1939.6,-3.98E-17
1939.7,-3.98E-17
1939.8,-3.98E-17
1939.9,-3.97E-17
1940,-3.97E-17
1940.1,-3.96E-17
1940.2,-3.96E-17
1940.3,-3.95E-17
1940.4,-3.95E-17
1940.5,-3.95E-17
1940.6,-3.94E-17
1940.7,-3.94E-17
1940.8,-3.93E-17
1940.9,-3.93E-17
1941,-3.93E-17
1941.1,-3.92E-17
1941.2,-3.92E-17
1941.3,-3.91E-17
1941.4,-3.91E-17
1941.5,-3.91E-17
1941.6,-3.90E-17
1941.7,-3.90E-17
1941.8,-3.89E-17
1941.9,-3.89E-17
1942,-3.88E-17
1942.1,-3.88E-17
1942.2,-3.88E-17
1942.3,-3.87E-17
1942.4,-3.87E-17
1942.5,-3.86E-17
1942.6,-3.86E-17
1942.7,-3.86E-17
1942.8,-3.85E-17
1942.9,-3.85E-17
1943,-3.84E-17
1943.1,-3.84E-17
1943.2,-3.84E-17
1943.3,-3.83E-17
1943.4,-3.83E-17
1943.5,-3.82E-17
1943.6,-3.82E-17
1943.7,-3.82E-17
1943.8,-3.81E-17
1943.9,-3.81E-17
1944,-3.80E-17
1944.1,-3.80E-17
1944.2,-3.80E-17
1944.3,-3.79E-17
1944.4,-3.79E-17
1944.5,-3.78E-17
1944.6,-3.78E-17
1944.7,-3.78E-17
1944.8,-3.77E-17
1944.9,-3.77E-17
1945,-3.76E-17
1945.1,-3.76E-17
1945.2,-3.76E-17
1945.3,-3.75E-17
1945.4,-3.75E-17
1945.5,-3.74E-17
1945.6,-3.74E-17
1945.7,-3.74E-17
1945.8,-3.73E-17
1945.9,-3.73E-17
1946,-3.73E-17
1946.1,-3.72E-17
1946.2,-3.72E-17
1946.3,-3.71E-17
1946.4,-3.71E-17
1946.5,-3.71E-17
1946.6,-3.70E-17
1946.7,-3.70E-17
1946.8,-3.69E-17
1946.9,-3.69E-17
1947,-3.69E-17
1947.1,-3.68E-17
1947.2,-3.68E-17
1947.3,-3.67E-17
1947.4,-3.67E-17
1947.5,-3.67E-17
1947.6,-3.66E-17
1947.7,-3.66E-17
1947.8,-3.66E-17
1947.9,-3.65E-17
1948,-3.65E-17
1948.1,-3.64E-17
1948.2,-3.64E-17
1948.3,-3.64E-17
1948.4,-3.63E-17
1948.5,-3.63E-17
1948.6,-3.63E-17
1948.7,-3.62E-17
1948.8,-3.62E-17
1948.9,-3.61E-17
1949,-3.61E-17
1949.1,-3.61E-17
1949.2,-3.60E-17
1949.3,-3.60E-17
1949.4,-3.60E-17
1949.5,-3.59E-17
1949.6,-3.59E-17
1949.7,-3.58E-17
1949.8,-3.58E-17
1949.9,-3.58E-17
1950,-3.57E-17
1950.1,-3.57E-17
1950.2,-3.57E-17
1950.3,-3.56E-17
1950.4,-3.56E-17
1950.5,-3.55E-17
1950.6,-3.55E-17
1950.7,-3.55E-17
1950.8,-3.54E-17
1950.9,-3.54E-17
1951,-3.54E-17
1951.1,-3.53E-17
1951.2,-3.53E-17
1951.3,-3.52E-17
1951.4,-3.52E-17
1951.5,-3.52E-17
1951.6,-3.51E-17
1951.7,-3.51E-17
1951.8,4.61E-16
1951.9,-5.31E-16
1952,-3.46E-17
1952.1,-3.52E-17
1952.2,-3.48E-17
1952.3,-3.49E-17
1952.4,-3.48E-17
1952.5,-3.48E-17
1952.6,-3.48E-17
1952.7,-3.47E-17
1952.8,-3.47E-17
1952.9,-3.47E-17
1953,-3.46E-17
1953.1,-3.46E-17
1953.2,-3.45E-17
1953.3,-3.45E-17
1953.4,-3.45E-17
1953.5,-3.44E-17
1953.6,-3.44E-17
1953.7,-3.44E-17
1953.8,-3.43E-17
1953.9,-3.43E-17
1954,-3.43E-17
1954.1,-3.42E-17
1954.2,-3.42E-17
1954.3,-3.42E-17
1954.4,-3.41E-17
1954.5,-3.41E-17
1954.6,-3.40E-17
1954.7,-3.40E-17
1954.8,-3.40E-17
1954.9,-3.39E-17
1955,-3.39E-17
1955.1,-3.39E-17
1955.2,-3.38E-17
1955.3,-3.38E-17
1955.4,-3.38E-17
1955.5,-3.37E-17
1955.6,-3.37E-17
1955.7,-3.37E-17
1955.8,-3.36E-17
1955.9,-3.36E-17
1956,-3.35E-17
1956.1,-3.35E-17
1956.2,-3.35E-17
1956.3,-3.34E-17
1956.4,-3.34E-17
1956.5,-3.34E-17
1956.6,-3.33E-17
1956.7,-3.33E-17
1956.8,-3.33E-17
1956.9,-3.32E-17
1957,-3.32E-17
1957.1,-3.32E-17
1957.2,-3.31E-17
1957.3,-3.31E-17
1957.4,-3.31E-17
1957.5,-3.30E-17
1957.6,-3.30E-17
1957.7,-3.30E-17
1957.8,-3.29E-17
1957.9,-3.29E-17
1958,-3.29E-17
1958.1,-3.28E-17
1958.2,-3.28E-17
1958.3,-3.28E-17
1958.4,-3.27E-17
1958.5,-3.27E-17
1958.6,-3.26E-17
1958.7,-3.26E-17
1958.8,-3.26E-17
1958.9,-3.25E-17
1959,-3.25E-17
1959.1,-3.25E-17
1959.2,-3.24E-17
1959.3,-3.24E-17
1959.4,-3.24E-17
1959.5,-3.23E-17
1959.6,-3.23E-17
1959.7,-3.23E-17
1959.8,-3.22E-17
1959.9,-3.22E-17
1960,-3.22E-17
1960.1,-3.21E-17
1960.2,-3.21E-17
1960.3,-3.21E-17
1960.4,-3.20E-17
1960.5,-3.20E-17
1960.6,-3.20E-17
1960.7,-3.19E-17
1960.8,-3.19E-17
1960.9,-3.19E-17
1961,-3.18E-17
1961.1,-3.18E-17
1961.2,-3.18E-17
1961.3,-3.17E-17
1961.4,-3.17E-17
1961.5,-3.17E-17
1961.6,-3.16E-17
1961.7,-3.16E-17
1961.8,-3.16E-17
1961.9,-3.15E-17
1962,-3.15E-17
1962.1,-3.15E-17
1962.2,-3.14E-17
1962.3,-3.14E-17
1962.4,-3.14E-17
1962.5,-3.13E-17
1962.6,-3.13E-17
1962.7,-3.13E-17
1962.8,-3.12E-17
1962.9,-3.12E-17
1963,-3.12E-17
1963.1,-3.11E-17
1963.2,-3.11E-17
1963.3,-3.11E-17
1963.4,-3.10E-17
1963.5,-3.10E-17
1963.6,-3.10E-17
1963.7,-3.10E-17
1963.8,-3.09E-17
1963.9,-3.09E-17
1964,-3.09E-17
1964.1,-3.08E-17
1964.2,-3.08E-17
1964.3,-3.08E-17
1964.4,-3.07E-17
1964.5,-3.07E-17
1964.6,-3.07E-17
1964.7,-3.06E-17
1964.8,-3.06E-17
1964.9,-3.06E-17
1965,-3.05E-17
1965.1,-3.05E-17
1965.2,-3.05E-17
1965.3,-3.04E-17
1965.4,-3.04E-17
1965.5,4.66E-16
1965.6,-5.27E-16
1965.7,-2.99E-17
1965.8,-3.05E-17
1965.9,-3.02E-17
1966,-3.02E-17
1966.1,-3.02E-17
1966.2,-3.02E-17
1966.3,-3.01E-17
1966.4,-3.01E-17
1966.5,-3.01E-17
1966.6,-3.00E-17
1966.7,-3.00E-17
1966.8,-3.00E-17
1966.9,-2.99E-17
1967,-2.99E-17
1967.1,-2.99E-17
1967.2,-2.98E-17
1967.3,-2.98E-17
1967.4,-2.98E-17
1967.5,-2.97E-17
1967.6,-2.97E-17
1967.7,-2.97E-17
1967.8,-2.96E-17
1967.9,-2.96E-17
1968,-2.96E-17
1968.1,-2.96E-17
1968.2,-2.95E-17
1968.3,-2.95E-17
1968.4,-2.95E-17
1968.5,-2.94E-17
1968.6,-2.94E-17
1968.7,-2.94E-17
1968.8,-2.93E-17
1968.9,-2.93E-17
1969,-2.93E-17
1969.1,-2.92E-17
1969.2,-2.92E-17
1969.3,-2.92E-17
1969.4,-2.92E-17
1969.5,-2.91E-17
1969.6,-2.91E-17
1969.7,-2.91E-17
1969.8,-2.90E-17
1969.9,-2.90E-17
1970,-2.90E-17
1970.1,-2.89E-17
1970.2,-2.89E-17
1970.3,-2.89E-17
1970.4,-2.89E-17
1970.5,-2.88E-17
1970.6,-2.88E-17
1970.7,-2.88E-17
1970.8,-2.87E-17
1970.9,-2.87E-17
1971,-2.87E-17
1971.1,-2.86E-17
1971.2,-2.86E-17
1971.3,-2.86E-17
1971.4,-2.86E-17
1971.5,-2.85E-17
1971.6,-2.85E-17
1971.7,-2.85E-17
1971.8,-2.84E-17
1971.9,-2.84E-17
1972,-2.84E-17
1972.1,-2.83E-17
1972.2,-2.83E-17
1972.3,-2.83E-17
1972.4,-2.83E-17
1972.5,-2.82E-17
1972.6,-2.82E-17
1972.7,-2.82E-17
1972.8,-2.81E-17
1972.9,-2.81E-17
1973,-2.81E-17
1973.1,-2.80E-17
1973.2,-2.80E-17
1973.3,-2.80E-17
1973.4,-2.80E-17
1973.5,-2.79E-17
1973.6,-2.79E-17
1973.7,-2.79E-17
1973.8,-2.78E-17
1973.9,-2.78E-17
1974,-2.78E-17
1974.1,-2.78E-17
1974.2,-2.77E-17
1974.3,-2.77E-17
1974.4,-2.77E-17
1974.5,-2.76E-17
1974.6,-2.76E-17
1974.7,-2.76E-17
1974.8,-2.76E-17
1974.9,-2.75E-17
1975,-2.75E-17
1975.1,-2.75E-17
1975.2,-2.74E-17
1975.3,-2.74E-17
1975.4,-2.74E-17
1975.5,-2.74E-17
1975.6,-2.73E-17
1975.7,-2.73E-17
1975.8,-2.73E-17
1975.9,-2.72E-17
1976,-2.72E-17
1976.1,-2.72E-17
1976.2,-2.72E-17
1976.3,-2.71E-17
1976.4,-2.71E-17
1976.5,-2.71E-17
1976.6,-2.70E-17
1976.7,-2.70E-17
1976.8,-2.70E-17
1976.9,-2.70E-17
1977,-2.69E-17
1977.1,-2.69E-17
1977.2,-2.69E-17
1977.3,-2.68E-17
1977.4,-2.68E-17
1977.5,-2.68E-17
1977.6,-2.68E-17
1977.7,-2.67E-17
1977.8,-2.67E-17
1977.9,-2.67E-17
1978,-2.66E-17
1978.1,-2.66E-17
1978.2,-2.66E-17
1978.3,-2.66E-17
1978.4,-2.65E-17
1978.5,-2.65E-17
1978.6,-2.65E-17
1978.7,-2.65E-17
1978.8,-2.64E-17
1978.9,-2.64E-17
1979,-2.64E-17
1979.1,-2.63E-17
1979.2,-2.63E-17
1979.3,4.70E-16
1979.4,-5.23E-16
1979.5,-2.59E-17
1979.6,-2.65E-17
1979.7,-2.61E-17
1979.8,-2.61E-17
1979.9,-2.61E-17
1980,-2.61E-17
1980.1,-2.61E-17
