time(s),current(A)
187.02,-31.387
187.03,-30.793
187.06,-29.704
187.08,-28.489
187.1,-27.235
187.13,-25.984
187.16,-24.386
187.21,-22.051
187.28,-18.55
187.41,-13.105
187.5,-9.4377
187.59,-6.0556
187.66,-3.6773
187.72,-1.8682
187.75,-1.0312
187.77,-0.32972
187.78,-5.37E-11
187.78,1.61E-13
187.78,0.047943
187.78,0.095819
187.79,0.16877
187.79,0.26555
187.8,0.47058
187.81,0.93492
187.85,1.8448
187.91,3.5921
188,5.8956
188.01,6.196
188.03,6.4545
188.05,6.8124
188.07,7.1204
188.09,7.4022
188.12,7.6701
188.14,8.0043
188.19,8.4793
188.25,9.1617
188.34,10.097
188.48,11.318
188.5,11.497
188.59,12.225
188.92,14.521
189,14.963
189.01,15.125
189.03,15.381
189.05,15.935
189.08,16.581
189.1,17.26
189.12,17.942
189.16,18.81
189.2,20.109
189.28,22.161
189.42,25.528
189.5,27.153
189.67,30.474
189.89,34.12
190,35.747
190.03,36.295
190.05,37.026
190.09,38.288
190.13,39.605
190.17,40.896
190.22,42.408
190.3,44.966
190.5,50.287
190.7,54.816
190.9,58.675
191,60.453
191.15,63.166
191.31,65.69
191.46,67.93
191.5,68.417
191.8,71.969
192,73.971
192.06,74.879
192.11,76.04
192.18,77.536
192.25,78.962
192.34,80.578
192.5,83.384
192.75,87.147
193,90.201
193.07,91.503
193.15,93.033
193.22,94.543
193.3,95.957
193.42,98.076
193.5,99.395
193.71,102.44
194,106.1
194.15,107.11
194.3,107.83
194.46,108.5
194.5,108.7
194.66,109.41
194.96,110.61
195,110.76
195.1,110.61
195.2,110.22
195.29,109.85
195.39,109.55
195.5,109.29
195.77,108.81
196,108.62
196.03,108.11
196.06,107.15
196.1,105.43
196.15,103.6
196.19,101.84
196.25,99.634
196.36,95.426
196.5,91.072
196.7,85.506
196.95,80.011
197,79.001
197.04,78.709
197.07,78.753
197.12,79.03
197.17,79.373
197.22,79.704
197.29,80.166
197.5,81.353
197.79,82.813
198,83.717
198.04,83.493
198.08,82.954
198.14,81.926
198.2,80.885
198.27,79.917
198.36,78.614
198.5,76.779
198.72,74.38
199,72.018
199.06,71.962
199.13,72.175
199.19,72.452
199.26,72.713
199.35,73.063
199.5,73.573
199.78,74.438
200,75.069
200.12,74.937
200.24,74.631
200.35,74.357
200.47,74.144
200.5,74.1
200.67,73.866
201,73.586
201.12,73.977
201.24,74.549
201.36,75.095
201.47,75.588
201.5,75.691
201.67,76.342
202,77.439
202.04,77.198
202.08,76.665
202.15,75.723
202.21,74.781
202.27,73.906
202.37,72.656
202.5,71.153
202.72,69
203,66.824
203.16,65.52
203.32,64.284
203.48,63.228
203.5,63.111
203.63,62.417
203.85,61.35
204,60.785
204.16,59.96
204.31,59.137
204.47,58.433
204.5,58.312
204.66,57.739
204.92,56.956
205,56.762
205.04,56.369
205.07,55.723
205.12,54.786
205.17,53.838
205.22,52.93
205.29,51.622
205.5,48.177
205.73,45.087
205.96,42.559
206,42.2
206.07,41.382
206.13,40.474
206.2,39.581
206.27,38.74
206.37,37.55
206.5,36.143
206.71,34.173
207,32.016
207.1,31.566
207.2,31.24
207.3,30.948
207.39,30.67
207.5,30.392
207.82,29.659
208,29.322
208.09,29.002
208.19,28.617
208.28,28.245
208.37,27.906
208.5,27.47
208.76,26.711
209,26.121
209.05,26.141
209.09,26.255
209.16,26.46
209.22,26.665
209.29,26.852
209.41,27.152
209.5,27.359
209.72,27.786
210,28.224
210.45,28.702
210.5,28.737
210.69,28.859
211,29.007
211.5,29.139
212,29.178
212.5,29.156
213,29.098
213.05,29.234
213.1,29.47
213.17,29.817
213.24,30.15
213.31,30.459
213.45,31.037
213.5,31.211
213.66,31.758
214,32.697
214.5,33.672
215,34.295
215.04,34.502
215.09,34.838
215.15,35.385
215.21,35.924
215.28,36.428
215.39,37.212
215.5,37.971
215.72,39.255
216,40.594
216.11,41.238
216.22,41.925
216.33,42.563
216.44,43.138
216.5,43.433
216.71,44.369
217,45.425
217.43,46.658
217.5,46.814
217.73,47.293
218,47.792
218.07,47.68
218.14,47.433
218.22,47.17
218.29,46.931
218.4,46.591
218.5,46.33
218.74,45.793
219,45.33
219.14,45.406
219.28,45.591
219.42,45.764
219.5,45.853
219.74,46.093
220,46.329
220.14,46.703
220.27,47.153
220.41,47.563
220.5,47.816
220.78,48.478
221,48.937
221.08,48.81
221.17,48.534
221.25,48.252
221.33,48.001
221.47,47.645
221.5,47.57
221.64,47.254
222,46.634
222.14,46.725
222.28,46.924
222.42,47.11
222.5,47.202
222.74,47.456
223,47.712
223.07,48.007
223.14,48.43
223.22,48.863
223.29,49.266
223.41,49.87
223.5,50.317
223.73,51.302
224,52.247
224.06,52.682
224.12,53.278
224.19,54.069
224.26,54.82
224.36,55.687
224.5,56.899
224.76,58.803
225,60.278
225.19,60.887
225.38,61.303
225.5,61.546
225.66,61.877
226,62.493
226.05,62.286
226.11,61.871
226.18,61.26
226.25,60.677
226.32,60.143
226.46,59.131
226.5,58.904
226.64,58.095
227,56.447
227.09,55.796
227.18,55.026
227.28,54.294
227.37,53.635
227.5,52.802
227.75,51.444
228,50.382
228.08,49.838
228.16,49.176
228.24,48.529
228.32,47.934
228.44,47.052
228.5,46.703
228.67,45.72
229,44.208
229.08,43.671
229.15,43.018
229.23,42.375
229.3,41.78
229.42,40.933
229.5,40.436
229.69,39.323
230,37.833
230.07,37.353
230.13,36.763
230.2,36.171
230.27,35.616
230.37,34.859
230.5,33.939
230.72,32.584
231,31.212
231.05,31.194
231.09,31.318
231.15,31.547
231.21,31.779
231.28,31.993
231.38,32.325
231.5,32.663
231.73,33.224
232,33.742
232.06,33.991
232.11,34.342
232.18,34.826
232.26,35.285
232.35,35.799
232.5,36.59
232.76,37.734
233,38.561
233.11,39.069
233.21,39.628
233.32,40.149
233.42,40.618
233.5,40.931
233.73,41.772
234,42.567
234.12,43.088
234.24,43.664
234.36,44.193
234.48,44.665
234.5,44.751
234.66,45.308
235,46.294
235.07,46.242
235.14,46.053
235.21,45.844
235.28,45.653
235.4,45.385
235.5,45.161
235.74,44.711
236,44.344
236.07,44.478
236.14,44.745
236.21,45.031
236.28,45.296
236.39,45.68
236.5,46.044
236.75,46.757
237,47.333
237.07,47.252
237.14,47.035
237.22,46.799
237.29,46.585
237.4,46.279
237.5,46.043
237.74,45.549
238,45.126
238.14,45.211
238.28,45.401
238.41,45.576
238.5,45.67
238.75,45.914
239,46.132
239.07,45.969
239.14,45.679
239.22,45.314
239.3,44.978
239.42,44.565
239.5,44.294
239.72,43.642
240,43
240.12,42.536
240.24,42.016
240.37,41.542
240.5,41.09
240.82,40.191
241,39.784
241.07,39.436
241.14,38.971
241.2,38.497
241.27,38.054
241.37,37.441
241.5,36.747
241.73,35.644
242,34.605
242.07,34.588
242.13,34.706
242.2,34.851
242.27,34.982
242.36,35.152
242.5,35.365
242.76,35.703
243,35.95
243.5,36.313
244,36.524
244.5,36.638
245,36.692
245.5,36.709
246,36.703
246.5,36.683
247,36.654
247.12,36.434
247.23,36.133
247.35,35.853
247.46,35.605
247.5,35.526
247.69,35.183
248,34.702
248.06,34.465
248.11,34.122
248.19,33.656
248.26,33.213
248.35,32.719
248.5,31.949
248.75,30.853
249,29.971
249.33,29.024
249.5,28.616
249.81,27.991
250,27.661
250.03,27.488
250.06,27.202
250.11,26.693
250.15,26.159
250.19,25.64
250.25,24.996
250.38,23.721
250.5,22.584
250.69,20.983
250.94,19.246
251,18.9
251.04,18.765
251.08,18.71
251.14,18.678
251.2,18.665
251.26,18.648
251.34,18.616
251.5,18.552
251.76,18.431
252,18.301
252.06,18.356
252.12,18.467
252.2,18.618
252.27,18.757
252.37,18.911
252.5,19.094
252.76,19.371
253,19.55
253.04,19.663
253.08,19.849
253.14,20.193
253.2,20.537
253.26,20.859
253.35,21.292
253.5,21.914
253.73,22.723
254,23.492
254.08,23.544
254.15,23.514
254.23,23.469
254.31,23.428
254.43,23.369
254.5,23.336
254.72,23.231
255,23.096
255.04,23.188
255.09,23.369
255.15,23.667
255.22,23.961
255.28,24.234
255.39,24.658
255.5,25.047
255.72,25.714
256,26.387
256.03,26.572
256.06,26.869
256.11,27.403
256.15,27.959
256.2,28.498
256.26,29.181
256.39,30.58
256.5,31.584
256.7,33.24
257,35.233
257.07,35.402
257.13,35.428
257.2,35.42
257.26,35.416
257.36,35.419
257.5,35.427
257.78,35.444
258,35.459
258.5,35.501
259,35.549
259.11,35.353
259.23,35.078
259.34,34.821
259.45,34.597
259.5,34.507
259.7,34.177
260,33.773
260.04,33.566
260.08,33.235
260.15,32.684
260.21,32.138
260.27,31.627
260.37,30.882
260.5,30.02
260.71,28.76
261,27.348
261.08,26.895
261.16,26.392
261.23,25.905
261.31,25.451
261.44,24.751
261.5,24.479
261.67,23.72
262,22.464
262.33,21.481
262.5,21.071
262.77,20.497
263,20.078
263.38,19.494
263.5,19.334
263.81,18.96
264,18.756
264.06,18.607
264.12,18.402
264.19,18.134
264.27,17.878
264.36,17.581
264.5,17.187
264.75,16.548
265,15.991
265.01,16.035
265.03,16.165
265.06,16.52
265.08,16.968
265.11,17.447
265.13,17.93
265.17,18.548
265.22,19.498
265.31,21.073
265.5,23.868
265.78,27.342
266,29.468
266.03,29.525
266.05,29.417
266.09,29.11
266.13,28.734
266.16,28.353
266.2,27.985
266.27,27.365
266.5,25.419
266.73,23.813
266.97,22.487
267,22.323
267.03,22.268
267.06,22.309
267.11,22.44
267.16,22.595
267.2,22.745
267.27,22.938
267.42,23.35
267.5,23.537
267.7,23.965
268,24.466
268.07,24.449
268.15,24.359
268.22,24.258
268.29,24.165
268.41,24.028
268.5,23.934
268.74,23.703
269,23.483
269.5,23.141
270,22.873
270.03,22.971
270.07,23.168
270.12,23.503
270.16,23.851
270.21,24.186
270.28,24.645
270.48,25.829
270.5,25.944
270.6,26.441
270.93,27.873
271,28.117
271.08,28.528
271.16,28.992
271.25,29.438
271.33,29.85
271.48,30.517
271.5,30.617
271.62,31.106
272,32.341
272.1,32.808
272.21,33.331
272.31,33.821
272.42,34.263
272.5,34.576
272.73,35.361
273,36.151
273.11,36.61
273.21,37.128
273.32,37.614
273.43,38.053
273.5,38.322
273.72,39.088
274,39.88
274.12,40.384
274.23,40.946
274.35,41.468
274.47,41.938
274.5,42.067
274.68,42.698
275,43.66
275.5,44.823
276,45.688
276.5,46.362
277,46.916
277.04,47.192
277.09,47.643
277.15,48.368
277.22,49.082
277.28,49.752
277.39,50.825
277.5,51.771
277.72,53.495
278,55.355
278.05,55.375
278.1,55.198
278.16,54.867
278.23,54.539
278.3,54.243
278.42,53.755
278.5,53.481
278.7,52.858
279,52.17
279.06,51.824
279.11,51.321
279.19,50.638
279.26,49.993
279.35,49.282
279.5,48.184
279.75,46.68
280,45.495
280.08,45.439
280.16,45.541
280.23,45.67
280.31,45.785
280.44,45.947
280.5,46.028
280.71,46.274
281,46.583
281.04,46.403
281.09,46.051
281.15,45.458
281.21,44.869
281.28,44.322
281.38,43.501
281.5,42.658
281.71,41.323
282,39.895
282.07,39.398
282.14,38.792
282.2,38.186
282.27,37.619
282.37,36.835
282.5,35.951
282.72,34.602
283,33.238
283.04,32.894
283.08,32.405
283.12,31.732
283.17,31.059
283.22,30.414
283.29,29.464
283.5,27.074
283.71,25.057
283.92,23.349
284,22.734
284.08,22.096
284.15,21.42
284.23,20.768
284.3,20.156
284.42,19.265
284.5,18.711
284.67,17.622
284.94,16.146
285,15.879
285.03,15.649
285.07,15.357
285.11,14.92
285.16,14.481
285.21,14.056
285.27,13.485
285.46,12.014
285.5,11.698
285.61,10.929
285.88,9.3225
286,8.6615
286.02,8.499
286.05,8.2958
286.08,7.9861
286.11,7.6635
286.15,7.3432
286.18,7.03
286.23,6.51
286.39,5.1838
286.5,4.2973
286.64,3.3175
286.77,2.4249
286.88,1.7473
287,1.1005
287.01,1.0496
287.02,1.0051
287.04,0.94915
287.05,0.90086
287.07,0.85728
287.08,0.81652
287.1,0.77749
287.12,0.7265
287.14,0.6616
287.18,0.58463
287.21,0.50883
287.25,0.40647
287.32,0.26415
287.4,0.081084
287.44,7.82E-12
287.44,-3.54E-14
287.45,-0.026969
287.46,-0.05384
287.47,-0.080614
287.49,-0.10732
287.5,-0.13553
287.54,-0.22255
287.63,-0.40369
287.82,-0.78796
288,-1.1307
288,-1.1315
288.01,-1.1255
288.01,-1.1078
288.02,-1.0457
288.02,-0.97699
288.03,-0.89375
288.04,-0.79877
288.04,-0.69424
288.05,-0.58199
288.05,-0.4635
288.06,-0.33999
288.06,-0.21248
288.07,-0.12151
288.07,-0.029249
288.07,-4.90E-13
288.07,8.25E-11
288.08,0.027979
288.08,0.056039
288.08,0.091887
288.08,0.12782
288.08,0.20093
288.09,0.38793
288.11,0.74397
288.12,1.1023
288.14,1.4601
288.15,1.8985
288.18,2.4843
288.22,3.2892
288.27,4.423
288.35,6.1906
288.5,8.928
288.65,11.328
288.79,13.432
288.94,15.277
289,15.942
289.13,17.29
289.35,19.278
289.5,20.436
289.7,21.762
289.95,23.074
290,23.316
290.03,23.329
290.06,23.231
290.1,22.996
290.14,22.725
290.19,22.459
290.24,22.141
290.34,21.569
290.5,20.769
290.74,19.739
291,18.803
291.02,18.631
291.04,18.352
291.07,17.828
291.11,17.248
291.14,16.663
291.17,16.09
291.22,15.272
291.31,13.67
291.5,10.88
291.65,8.9486
291.8,7.2332
291.95,5.7063
292,5.2162
292.01,5.1712
292.02,5.1597
292.03,5.19
292.04,5.2883
292.05,5.4322
292.07,5.6035
292.08,5.7907
292.1,6.0267
292.12,6.3342
292.15,6.724
292.18,7.2072
292.22,7.82
292.28,8.6521
292.39,9.9412
292.5,11.204
292.68,12.986
292.86,14.502
293,15.538
293.04,15.859
293.07,16.243
293.12,16.795
293.17,17.34
293.22,17.862
293.29,18.624
293.5,20.479
293.71,22.027
293.91,23.319
294,23.791
294.05,23.907
294.09,23.924
294.16,23.897
294.22,23.86
294.28,23.829
294.4,23.782
294.5,23.742
294.74,23.657
295,23.577
295.03,23.456
295.07,23.238
295.11,22.873
295.16,22.496
295.21,22.132
295.27,21.644
295.45,20.463
295.5,20.166
295.64,19.402
296,17.698
296.03,17.671
296.06,17.725
296.1,17.88
296.14,18.064
296.19,18.245
296.24,18.458
296.35,18.841
296.5,19.331
296.75,20
297,20.535
297.07,20.777
297.14,21.076
297.21,21.373
297.29,21.649
297.4,22.046
297.5,22.374
297.72,22.993
298,23.623
298.38,24.271
298.5,24.431
298.77,24.739
299,24.948
299.03,24.853
299.06,24.648
299.1,24.258
299.14,23.837
299.19,23.427
299.24,22.932
299.35,22.016
299.5,20.9
299.71,19.511
299.93,18.343
300,17.98
300.06,17.642
300.11,17.261
300.19,16.76
300.26,16.286
300.33,15.842
300.5,14.928
300.72,13.876
300.95,12.988
301,12.793
301.15,12.287
301.5,11.306
301.85,10.526
302,10.238
302.02,10.149
302.04,10
302.06,9.7215
302.09,9.4061
302.12,9.0812
302.14,8.7584
302.18,8.3229
302.24,7.6225
302.36,6.3983
302.5,5.0604
302.64,3.8602
302.78,2.7815
302.89,2.0366
303,1.3007
303.01,1.2406
303.02,1.172
303.03,1.0711
303.04,0.96137
303.05,0.84579
303.06,0.72662
303.07,0.60537
303.08,0.48306
303.1,0.36034
303.11,0.20992
303.12,0.090085
303.13,3.91E-11
303.13,-7.02E-14
303.13,-0.036514
303.14,-0.072955
303.14,-0.12001
303.15,-0.17758
303.16,-0.30173
303.18,-0.54397
303.22,-0.93947
303.28,-1.5889
303.44,-2.9963
303.5,-3.5106
303.61,-4.3641
303.76,-5.4544
303.91,-6.435
304,-6.9708
304.16,-7.8259
304.37,-8.8976
304.5,-9.4493
304.7,-10.248
304.97,-11.199
305,-11.297
305.05,-11.522
305.1,-11.793
305.16,-12.153
305.23,-12.502
305.29,-12.834
305.42,-13.461
305.5,-13.826
305.68,-14.613
306,-15.79
306.32,-16.797
306.5,-17.321
306.8,-18.099
307,-18.572
307.07,-18.619
307.14,-18.6
307.21,-18.57
307.28,-18.551
307.39,-18.54
307.5,-18.544
307.74,-18.594
308,-18.709
308.06,-18.835
308.12,-19.022
308.2,-19.269
308.27,-19.508
308.37,-19.799
308.5,-20.155
308.77,-20.851
309,-21.403
309.02,-21.554
309.04,-21.814
309.08,-22.356
309.11,-22.963
309.15,-23.574
309.18,-24.172
309.24,-25.112
309.38,-27.392
309.5,-29.041
309.71,-31.612
309.97,-34.387
310,-34.694
310.05,-34.946
310.1,-35.039
310.16,-35.09
310.2,-35.117
310.2,-35.117
310.26,-35.169
310.33,-35.227
310.46,-35.357
310.5,-35.405
310.66,-35.579
311,-35.998
311.05,-36.236
311.09,-36.609
311.16,-37.198
311.22,-37.779
311.29,-38.328
311.4,-39.233
311.5,-39.981
311.72,-41.446
312,-43.096
312.04,-43.109
312.08,-42.956
312.14,-42.63
312.21,-42.293
312.27,-41.987
312.37,-41.571
312.5,-41.061
312.73,-40.368
313,-39.791
313.11,-39.436
313.21,-39.031
313.32,-38.666
313.43,-38.356
313.5,-38.164
313.72,-37.696
314,-37.299
314.04,-37.085
314.09,-36.745
314.15,-36.189
314.22,-35.646
314.28,-35.144
314.39,-34.389
314.5,-33.702
314.7,-32.607
315,-31.376
315.09,-30.95
315.17,-30.478
315.26,-30.032
315.34,-29.629
315.5,-28.974
315.77,-28.092
316,-27.512
316.02,-27.305
316.05,-26.938
316.08,-26.271
316.11,-25.537
316.14,-24.799
316.18,-24.079
316.23,-22.987
316.35,-20.574
316.5,-17.94
316.65,-15.632
316.8,-13.611
316.95,-11.839
317,-11.31
317.02,-11.175
317.04,-11.1
317.06,-11.058
317.09,-11.063
317.12,-11.086
317.15,-11.113
317.19,-11.152
317.26,-11.22
317.4,-11.342
317.5,-11.43
317.81,-11.67
318,-11.793
318.02,-11.861
318.03,-11.993
318.06,-12.276
318.08,-12.611
318.11,-12.961
318.14,-13.312
318.17,-13.805
318.24,-14.6
318.35,-15.934
318.5,-17.576
318.76,-19.949
319,-21.754
319.03,-22.061
319.05,-22.488
319.09,-23.226
319.13,-23.999
319.17,-24.755
319.22,-25.633
319.31,-27.147
319.5,-30.07
319.69,-32.582
319.88,-34.747
320,-35.96
320.02,-36.375
320.04,-37.006
320.07,-38.115
320.1,-39.328
320.13,-40.551
320.16,-41.753
320.21,-43.648
320.32,-47.474
320.5,-53.183
320.74,-59.735
321,-65.482
321.05,-66.735
321.09,-68.23
321.16,-70.374
321.22,-72.446
321.28,-74.403
321.4,-77.677
321.5,-80.388
321.7,-85.025
322,-90.971
322.03,-90.915
322.06,-90.346
322.09,-89.241
322.13,-88
322.17,-86.769
322.21,-85.273
322.3,-82.77
322.5,-77.382
322.75,-72.076
323,-67.718
323.06,-66.581
323.11,-65.268
323.18,-63.586
323.26,-62.001
323.33,-60.53
323.5,-57.366
323.72,-54.005
323.94,-51.261
324,-50.577
324.04,-49.881
324.09,-49.027
324.15,-47.743
324.22,-46.506
324.28,-45.348
324.39,-43.542
324.5,-41.954
324.68,-39.52
324.94,-36.774
325,-36.191
325.02,-36.168
325.05,-36.336
325.08,-36.772
325.12,-37.302
325.15,-37.843
325.19,-38.369
325.25,-39.251
325.44,-41.701
325.5,-42.447
325.67,-44.301
326,-47.208
326.33,-49.469
326.5,-50.45
326.77,-51.785
327,-52.709
327.02,-53.035
327.04,-53.622
327.07,-54.775
327.1,-56.073
327.13,-57.394
327.16,-58.692
327.22,-60.759
327.33,-64.934
327.5,-70.855
327.76,-78.259
328,-83.889
328.03,-84.099
328.07,-83.88
328.11,-83.317
328.15,-82.667
328.19,-82.037
328.25,-81.219
328.39,-79.535
328.5,-78.316
328.72,-76.24
329,-74.152
329.03,-74.31
329.06,-74.788
329.11,-75.758
329.15,-76.814
329.2,-77.842
329.26,-79.137
329.39,-81.731
329.5,-83.805
329.72,-87.37
330,-91.052
330.07,-92.332
330.13,-93.887
330.2,-95.45
330.27,-96.924
330.36,-98.985
330.5,-101.53
330.74,-105.47
331,-109.03
331.35,-112.87
331.5,-114.25
331.8,-116.62
332,-117.98
332.03,-117.62
332.06,-116.76
332.1,-115.16
332.14,-113.42
332.17,-111.71
332.23,-109.6
332.32,-105.91
332.5,-99.77
332.73,-93.13
332.96,-87.734
333,-86.971
333.03,-86.021
333.06,-84.715
333.1,-82.555
333.14,-80.319
333.18,-78.138
333.23,-75.494
333.33,-70.796
333.5,-63.4
333.67,-57.025
333.84,-51.532
334,-47.247
334.16,-43.494
334.34,-39.538
334.5,-36.716
334.69,-33.721
334.88,-31.169
335,-29.801
335.19,-27.868
335.43,-25.723
335.5,-25.213
335.66,-24.113
335.95,-22.378
336,-22.127
336.15,-21.412
336.5,-20.01
336.85,-18.915
337,-18.523
337.25,-17.955
337.5,-17.449
337.88,-16.803
338,-16.634
338.29,-16.248
338.5,-15.994
339,-15.462
339.5,-15.007
340,-14.604
340.5,-14.236
341,-13.893
341.5,-13.568
342,-13.257
342.5,-12.956
343,-12.664
343.5,-12.381
344,-12.104
344.5,-11.834
345,-11.571
345.5,-11.313
346,-11.061
346.01,-10.989
346.02,-10.84
346.04,-10.523
346.06,-10.129
346.08,-9.6952
346.09,-9.2431
346.11,-8.7847
346.13,-8.1562
346.17,-7.3068
346.21,-6.2551
346.26,-4.9963
346.33,-3.3809
346.38,-2.3444
346.43,-1.139
346.46,-0.61294
346.49,-3.98E-14
346.49,7.20E-11
346.49,0.05869
346.5,0.11724
346.5,0.17564
346.5,0.21228
346.51,0.32224
346.52,0.54194
346.54,0.95388
346.59,1.8596
346.68,3.5776
346.81,5.5634
346.93,7.3593
347,8.2718
347.01,8.4033
347.01,8.5966
347.02,8.9238
347.03,9.5365
347.05,10.257
347.06,11.047
347.07,11.879
347.08,12.734
347.1,13.915
347.12,15.48
347.15,17.414
347.18,19.784
347.23,22.845
347.3,27.214
347.42,34.933
347.5,39.04
347.64,45.917
347.82,53.731
348,60.735
348.19,67.063
348.39,72.474
348.5,75.184
348.7,79.476
349,85.001
349.3,89.417
349.5,91.789
349.78,94.71
350,96.626
350.19,98.105
350.19,98.105
350.39,99.444
350.5,100.15
350.74,101.49
350.97,102.74
351,102.88
351.15,103.03
351.29,102.98
351.44,102.98
351.5,103
351.71,103.13
352,103.42
352.07,103.04
352.15,102.39
352.22,101.74
352.29,101.14
352.41,100.29
352.5,99.759
352.72,98.61
353,97.556
353.13,96.725
353.25,95.798
353.38,94.99
353.5,94.365
353.83,93.032
354,92.559
354.04,91.948
354.07,90.891
354.11,89.342
354.16,87.76
354.2,86.238
354.27,84.135
354.45,78.759
354.5,77.481
354.63,74.442
354.93,68.276
355,67.16
355.08,66.357
355.15,65.838
355.23,65.405
355.3,64.994
355.42,64.418
355.5,64.052
355.77,63.068
356,62.433
356.14,61.853
356.29,61.25
356.43,60.737
356.5,60.525
356.78,59.817
357,59.437
357.18,59.571
357.36,59.843
357.5,60.05
357.68,60.292
358,60.724
